mhavoc2	mame	Major Havoc (rev 2)
mhavocp	mame	Major Havoc (prototype)
mhavocrv	mame	Major Havoc - Return to Vax
mia	mame	M.I.A. - Missing in Action (version T)
mia2	mame	M.I.A. - Missing in Action (version S)
miaj	mame	M.I.A. - Missing in Action (version R) (Japan)
midres	mame	Midnight Resistance (World)
midresj	mame	Midnight Resistance (Japan)
midresu	mame	Midnight Resistance (US)
midssio	mame	Midway SSIO Sound Board Internal pROM
miexchng	neogeo	Money Puzzle Exchanger / Money Idol Exchanger
mightguy	mame	Mighty Guy
mikie	mame	Mikie
mikiehs	mame	Mikie (High School Graffiti)
mikiej	mame	Shinnyuushain Tooru-kun
milliped	mame	Millipede
mimonkey	mame	Mighty Monkey
mimonsco	mame	Mighty Monkey (bootleg on Super Cobra hardware)
mimonscr	mame	Mighty Monkey (bootleg on Scramble hardware)
mimonscra	mame	Mighty Monkey (Kaina Games, bootleg on Scramble hardwa
minasan	neogeo	Minasanno Okagesamadesu! Daisugorokutaikai (MOM-001)(M
minefld	mame	Minefield
mineswpr	mame	Minesweeper
mineswpr4	mame	Minesweeper (4-Player)
minivadr	mame	Minivader
mirage	mame	Mirage Youjuu Mahjongden (Japan)
mirax	mame	Mirax (set 1)
miraxa	mame	Mirax (set 2)
mirninja	mame	Mirai Ninja (Japan)
missb2	mame	Miss Bubble II
missmw96	mame	Miss Mister World '96 (Nude)
missw02	mame	Miss World 2002
missw96	mame	Miss World '96 (Nude) (set1)
missw96a	mame	Miss World '96 (Nude) (set 2)
missw96b	mame	Miss World '96 (Nude) (set 3)
missw96c	mame	Miss World '96 (Nude) (set 4)
mizubaku	mame	Mizubaku Daibouken (Japan)
mj4simai	mame	Wakakusamonogatari Mahjong Yonshimai (Japan)
mjgtaste	mame	Mahjong G-Taste
mjleague	mame	Major League
mjnquest	mame	Mahjong Quest (Japan)
mjnquestb	mame	Mahjong Quest (No Nudity)
mk	mame	Mortal Kombat (rev 5.0 T-Unit 03/19/93)
mk2	mame	Mortal Kombat II (rev L3.1)
mk2chal	mame	Mortal Kombat II Challenger (hack)
mk2r11	mame	Mortal Kombat II (rev L1.1)
mk2r14	mame	Mortal Kombat II (rev L1.4)
mk2r20	mame	Mortal Kombat II (rev L2.0)
mk2r21	mame	Mortal Kombat II (rev L2.1)
mk2r30	mame	Mortal Kombat II (rev L3.0)
mk2r31e	mame	Mortal Kombat II (rev L3.1 (European))
mk2r32e	mame	Mortal Kombat II (rev L3.2 (European))
mk2r42	mame	Mortal Kombat II (rev L4.2, hack)
mk2r91	mame	Mortal Kombat II (rev L9.1, hack)
mk2ute	mame	Mortal Kombat II Ultimate Tournament Edition (hack, V5
mk3	mame	Mortal Kombat 3 (rev 2.1)
mk3p40	mame	Mortal Kombat 3 (rev 1 chip label p4.0)
mk3r10	mame	Mortal Kombat 3 (rev 1.0)
mk3r20	mame	Mortal Kombat 3 (rev 2.0)
mkr4	mame	Mortal Kombat (rev 4.0 T-Unit 02/11/93)
mktturbo	mame	Mortal Kombat (Turbo Ninja T-Unit 03/19/93, hack)
mltiwars	mame	Multi Wars (bootleg of UniWar S)
mmagic	mame	Monkey Magic
mmancp2u	cps2	Mega Man - The Power Battle (951006 USA, SAMPLE Versio
mmancp2ur1	cps2	Mega Man - The Power Battle (950926 USA, SAMPLE Versio
mmatrix	cps2	Mars Matrix (000412 USA)
mmatrixd	cps2	Mars Matrix (000412 USA Phoenix Edition)
mmatrixj	cps2	Mars Matrix (000412 Japan)
mmaulers	mame	Monster Maulers (ver EAA)
mmaze	mame	Marchen Maze (Japan)
mmaze2	mame	Marchen Maze (Japan, hack?)
mmonkey	mame	Minky Monkey
mnchmobl	mame	Munch Mobile (US)
mnight	mame	Mutant Night
mnightj	mame	Mutant Night (Japan)
moegonta	mame	Moeyo Gonta!! (Japan)
mofflott	mame	Maze of Flott (Japan)
moguchan	mame	Mogu Chan (bootleg?)
mogura	mame	Mogura Desse
mole	mame	Mole Attack
momoko	mame	Momoko 120% (Japanese text)
momokob	mame	Momoko 120% (bootleg)
momokoe	mame	Momoko 120% (English text)
monkelf	mame	Monky Elf (Korean bootleg of Avenging Spirit)
monsterz	mame	Monster Zero
moomesa	mame	Wild West C.O.W.-Boys of Moo Mesa (ver EAB)
moomesaaab	mame	Wild West C.O.W.-Boys of Moo Mesa (ver AAB)
moomesabl	mame	Wild West C.O.W.-Boys of Moo Mesa (bootleg)
moomesauab	mame	Wild West C.O.W.-Boys of Moo Mesa (ver UAB)
moomesauac	mame	Wild West C.O.W.-Boys of Moo Mesa (ver UAC)
moonal2	mame	Moon Alien Part 2
moonal2b	mame	Moon Alien Part 2 (older version)
moonaln	mame	Moon Alien
mooncmw	mame	Moon War (Moon Cresta bootleg)
mooncptc	mame	Moon Cresta (Petaco S.A. Spanish bootleg)
mooncreg	mame	Moon Cresta (Electrogame S.A. Spanish bootleg)
mooncrgx	mame	Moon Cresta (Galaxian hardware)
mooncrs2	mame	Moon Cresta (bootleg set 2)
mooncrs3	mame	Moon Cresta (bootleg set 3)
mooncrs4	mame	Moon Crest
mooncrsb	mame	Moon Cresta (bootleg set 1)
mooncrsl	mame	Cresta Mundo (Laguna S.A. Spanish Moon Cresta bootleg)
mooncrst	mame	Moon Cresta (Nichibutsu)
mooncrstg	mame	Moon Cresta (Gremlin)
mooncrsto	mame	Moon Cresta (Nichibutsu, old rev)
mooncrstso	mame	Moon Cresta (SegaSA / Sonic)
mooncrstu	mame	Moon Cresta (Nichibutsu USA, unencrypted)
mooncrstuk	mame	Moon Cresta (Nichibutsu UK)
mooncrstuku	mame	Moon Cresta (Nichibutsu UK, unencrypted)
moonqsr	mame	Moon Quasar
moonwar	mame	Moonwar
moonwara	mame	Moonwar (older)
moremore	mame	More More
moremorp	mame	More More Plus
mosaic	mame	Mosaic
mosaica	mame	Mosaic (Fuuki)
moshougi	neogeo	Syougi No Tatsujin - Master of Shougi
motorace	mame	MotoRace USA
motos	mame	Motos
mototour	mame	MotoTour / Zippy Race (Tecfri license)
mouser	mame	Mouser
mouserc	mame	Mouser (Cosmos)
mpang	cps2	Mighty! Pang (001010 Euro)
mpangj	cps2	Mighty! Pang (001011 Japan)
mpangjd	cps2	Mighty! Pang (001011 Japan Phoenix Edition)
mpangr1	cps2	Mighty! Pang (000925 Euro)
mpangu	cps2	Mighty! Pang (001010 USA)
mpatrol	mame	Moon Patrol
mpatrolw	mame	Moon Patrol (Williams)
mplanets	mame	Mad Planets
mplanetsuk	mame	Mad Planets (UK)
mranger	mame	Moon Ranger (bootleg of Moon Patrol)
mrdo	mame	Mr. Do!
mrdofix	mame	Mr. Do! (bugfixed)
mrdot	mame	Mr. Do! (Taito license)
mrdoy	mame	Mr. Do! (prototype)
mrdu	mame	Mr. Du!
mrflea	mame	The Amazing Adventures of Mr. F. Lea
mrgoemon	mame	Mr. Goemon (Japan)
mrheli	mame	Mr. HELI no Dai-Bouken
mrjong	mame	Mr. Jong (Japan)
mrkougar	mame	Mr. Kougar
mrkougar2	mame	Mr. Kougar (earlier)
mrkougb	mame	Mr. Kougar (bootleg set 1)
mrkougb2	mame	Mr. Kougar (bootleg set 2)
mrlo	mame	Mr. Lo!
mrtnt	mame	Mr. TNT
mrviking	mame	Mister Viking (315-5041)
mrvikingj	mame	Mister Viking (315-5041, Japan)
ms4plus	neogeo	Metal Slug 4 Plus (bootleg)
ms5pcb	neogeo	Metal Slug 5 (JAMMA PCB)
ms5plus	neogeo	Metal Slug 5 Plus (bootleg)
msbingo	mame	Miss Bingo
mschamp	mame	Ms. Pacman Champion Edition / Zola-Puc Gal
mschamps	mame	Ms. Pacman Champion Edition / Super Zola Pac Gal
msgogo	mame	Mouse Shooter GoGo
msgundam	mame	Mobile Suit Gundam
msgundam1	mame	Mobile Suit Gundam (Japan)
msh	cps2	Marvel Super Heroes (951024 Euro)
msha	cps2	Marvel Super Heroes (951024 Asia)
mshb	cps2	Marvel Super Heroes (951117 Brazil)
mshbr1	cps2	Marvel Super Heroes (951024 Brazil)
msheartb	mame	Ms. Pac-Man Heart Burn
mshh	cps2	Marvel Super Heroes (951117 Hispanic)
mshj	cps2	Marvel Super Heroes (951117 Japan)
mshjr1	cps2	Marvel Super Heroes (951024 Japan)
mshu	cps2	Marvel Super Heroes (951024 USA)
mshud	cps2	Marvel Super Heroes (951024 USA Phoenix Edition)
mshuttle	mame	Moon Shuttle (US? set 1)
mshuttle2	mame	Moon Shuttle (US? set 2)
mshuttlea	mame	Moon Shuttle (US, version A)
mshuttlej	mame	Moon Shuttle (Japan)
mshuttlej2	mame	Moon Shuttle (Japan set 2)
mshvsf	cps2	Marvel Super Heroes vs Street Fighter (970625 Euro)
mshvsfa	cps2	Marvel Super Heroes vs Street Fighter (970625 Asia)
mshvsfa1	cps2	Marvel Super Heroes vs Street Fighter (970620 Asia)
mshvsfb	cps2	Marvel Super Heroes vs Street Fighter (970827 Brazil)
mshvsfb1	cps2	Marvel Super Heroes vs Street Fighter (970625 Brazil)
mshvsfh	cps2	Marvel Super Heroes vs Street Fighter (970625 Hispanic
mshvsfj	cps2	Marvel Super Heroes vs Street Fighter (970707 Japan)
mshvsfj1	cps2	Marvel Super Heroes vs Street Fighter (970702 Japan)
mshvsfj2	cps2	Marvel Super Heroes vs Street Fighter (970625 Japan)
mshvsfu	cps2	Marvel Super Heroes vs Street Fighter (970827 USA)
mshvsfu1	cps2	Marvel Super Heroes vs Street Fighter (970625 USA)
mshvsfu1d	cps2	Marvel Super Heroes vs Street Fighter (970625 USA Phoe
msisaac	mame	Metal Soldier Isaac II
mslider	mame	Monster Slider (Japan)
mslug	neogeo	Metal Slug - Super Vehicle-001
mslug2	neogeo	Metal Slug 2 - Super Vehicle-001/II (NGM-2410) (NGH-24
mslug2t	neogeo	Metal Slug 2 Turbo (NGM-9410)
mslug3	neogeo	Metal Slug 3 (NGM-2560)
mslug3a	neogeo	Metal Slug 3 (NGM-2560, earlier)
mslug3b6	neogeo	Metal Slug 6 (Metal Slug 3 bootleg)
mslug3h	neogeo	Metal Slug 3 (NGH-2560)
mslug3v	neogeo	Metal Slug 3 (NGH-2560) (Enhanced Violence Version hac
mslug4	neogeo	Metal Slug 4 (NGM-2630)
mslug4h	neogeo	Metal Slug 4 (NGH-2630)
mslug5	neogeo	Metal Slug 5 (NGM-2680)
mslug5b	neogeo	Metal Slug 5 (bootleg)
mslug5h	neogeo	Metal Slug 5 (NGH-2680)
mslug5w	mame	Metal Slug 5 (W)
mslugx	neogeo	Metal Slug X - Super Vehicle-001 (NGM-2500)(NGH-2500)
mspacmab	mame	MS Pacman (bootleg)
mspacman	mame	MS Pacman
mspacmanbcc	mame	Come-Cocos (Ms. Pac-Man) ('Made in Greece' Tecnausa bo
mspacmanbco	mame	Come-Cocos (Ms. Pac-Man) (Cocomatic bootleg)
mspacmanbg	mame	Ms. Pac-Man ('Made in Greece' bootleg)
mspacmanbgd	mame	Miss Pukman ('Made in Greece' Datamat bootleg)
mspacmanbhe	mame	Come-Cocos (Ms. Pac-Man) ('Made in Greece' Herle SA bo
mspacmanblt	mame	Miss Pukman ('Made in Greece' Triunvi bootleg)
mspacmat	mame	Ms. Pac Attack
mspacmbe	mame	Ms. Pac-Man (bootleg, encrypted)
mspacmnf	mame	Ms. Pac-Man (with speedup hack)
mspacpls	mame	Ms. Pac-Man Plus
mspuzzle	mame	Miss Puzzle
mspuzzleg	mame	Miss Puzzle (Clone of Gumbo)
mspuzzlen	mame	Miss Puzzle (Nudes)
mstadium	mame	Main Stadium (Japan ver. 4)
mstworld	mame	Monsters World (bootleg of Super Pang)
msword	cps1	Magic Sword - heroic fantasy (25.07.1990 other country
mswordj	cps1	Magic Sword (23.06.1990 Japan)
mswordr1	cps1	Magic Sword - heroic fantasy (23.06.1990 other country
mswordu	cps1	Magic Sword - heroic fantasy (25.07.1990 USA)
mtlchamp	mame	Martial Champion (ver EAB)
mtlchamp1	mame	Martial Champion (ver EAA)
mtlchampa	mame	Martial Champion (ver AAA)
mtlchampj	mame	Martial Champion (ver JAA)
mtlchampu	mame	Martial Champion (ver UAE)
mtlchampu1	mame	Martial Champion (ver UAD)
mtwins	cps1	Mega Twins (chiki chiki boys 900619 etc)
mtwinsb	cps1	Twins (bootleg of Mega Twins)
mugsmash	mame	Mug Smashers
multchmp	mame	Multi Champ (World)
multchmpa	mame	Multi Champ (World, older)
multchmpk	mame	Multi Champ (Korea, older)
multi96	mame	Multi Game '96 (Italy)
musicbal	mame	Music Ball
mustache	mame	Mustache Boy (Japan)
mustachei	mame	Mustache Boy (Italy)
mustang	mame	US AAF Mustang (25th May. 1990)
mustangb	mame	US AAF Mustang (bootleg)
mustangb2	mame	US AAF Mustang (TAB Austria bootleg)
mustangs	mame	US AAF Mustang (25th May. 1990 / Seoul Trading)
mutantf	mame	Mutant Fighter (World ver EM-5)
mutantf2	mame	Mutant Fighter (World ver EM-2)
mutantf3	mame	Mutant Fighter (World ver EM-3)
mutantf4	mame	Mutant Fighter (World ver EM-4)
mutantwarr	mame	Mutant Warrior (Altered Beast - Datsu bootleg)
mutnat	neogeo	Mutation Nation (NGM-014)(NGH-014)
mvp	mame	MVP (set 2, US, FD1094 317-0143)
mvpd	mame	MVP (set 2, US, FD1094 317-0143 decrypted)
mvpj	mame	MVP (set 1, Japan, FD1094 317-0142)
mvpjd	mame	MVP (set 1, Japan, FD1094 317-0142 decrypted)
mvsc	cps2	Marvel vs Capcom - clash of super heroes (980123 Euro)
mvsca	cps2	Marvel vs Capcom - clash of super heroes (980123 Asia)
mvscar1	cps2	Marvel vs Capcom - clash of super heroes (980112 Asia)
mvscb	cps2	Marvel vs Capcom - clash of super heroes (980123 Brazi
mvsch	cps2	Marvel vs Capcom - clash of super heroes (980123 Hispa
mvscj	cps2	Marvel vs Capcom - clash of super heroes (980123 Japan
mvscjr1	cps2	Marvel vs Capcom - clash of super heroes (980112 Japan
mvscjsing	cps2	Marvel vs Capcom - clash of super heroes (980123 Japan
mvscr1	cps2	Marvel vs Capcom - clash of super heroes (980112 Euro)
mvscu	cps2	Marvel vs Capcom - clash of super heroes (980123 USA)
mvscud	cps2	Marvel vs Capcom - clash of super heroes (980123 USA P
mvscur1	cps2	Marvel vs Capcom - clash of super heroes (971222 USA)
mwalk	mame	Michael Jackson's Moonwalker (set 3, World, FD1094/875
mwalkbl2	mame	Michael Jackson's Moonwalker (bootleg)
mwalkd	mame	Michael Jackson's Moonwalker (World) (bootleg of FD109
mwalkj	mame	Michael Jackson's Moonwalker (Japan) (FD1094/8751 317-
mwalkjd	mame	Michael Jackson's Moonwalker (Japan) (bootleg of FD109
mwalku	mame	Michael Jackson's Moonwalker (US) (FD1094/8751 317-015
mwalkud	mame	Michael Jackson's Moonwalker (US) (bootleg of FD1094/8
mwarr	mame	Mighty Warriors
mx5000	mame	MX5000
myangel	mame	Kosodate Quiz My Angel (Japan)
myangel2	mame	Kosodate Quiz My Angel 2 (Japan)
myhero	mame	My Hero (US, not encrypted)
myherobl	mame	My Hero (bootleg, 315-5132 encryption)
myherok	mame	My Hero (Korea)
myqbert	mame	Mello Yello Q*bert
mysticri	mame	Mystic Riders (World)
mysticrib	mame	Mystic Riders (bootleg?)
mystston	mame	Mysterious Stones - Dr. John's Adventure
myststono	mame	Mysterious Stones - Dr. Kick in Adventure
myststonoi	mame	Mysterious Stones - Dr. Kick in Adventure (Itisa PCB)
mystwarr	mame	Mystic Warriors (ver EAA)
mystwarra	mame	Mystic Warriors (ver AAB)
mystwarraa	mame	Mystic Warriors (ver AAA)
mystwarrj	mame	Mystic Warriors (ver JAA)
mystwarru	mame	Mystic Warriors (ver UAA)
nam1975	neogeo	NAM-1975 (NGM-001)(NGH-001)
naname	mame	Naname de Magic!
nastar	mame	Nastar (World)
nastarw	mame	Nastar Warrior (US)
naughtyb	mame	Naughty Boy
naughtyba	mame	Naughty Boy (bootleg, set 1)
naughtybb	mame	Naughty Boy (bootleg, set 2)
naughtybc	mame	Naughty Boy (Cinematronics)
navarone	mame	Navarone
nbahangt	mame	NBA Hangtime (rev L1.1 04/16/96)
nbajam	mame	NBA Jam (rev 3.01 04/07/93)
nbajamr1	mame	NBA Jam (rev 1.00 02/1/93)
nbajamr2	mame	NBA Jam (rev 2.00 02/10/93)
nbajamte	mame	NBA Jam TE (rev 4.0 03/23/94)
nbajamte1	mame	NBA Jam TE (rev 1.0 01/17/94)
nbajamte2	mame	NBA Jam TE (rev 2.0 01/28/94)
nbajamte3	mame	NBA Jam TE (rev 3.0 03/04/94)
nbajamten	mame	NBA Jam T.E. Nani Edition (rev 5.2 8/11/95, prototype)
nbamht	mame	NBA Maximum Hangtime (rev 1.03 06/09/97)
nbamht1	mame	NBA Maximum Hangtime (rev 1.0 11/08/96)
nbbatman	mame	Ninja Baseball Batman (World)
nbbatmanu	mame	Ninja Baseball Batman (US)
ncombat	neogeo	Ninja Combat (NGM-009)
ncombath	neogeo	Ninja Combat (NGH-009)
ncommand	neogeo	Ninja Commando
nebulbee	mame	Nebulous Bee
nemesis	mame	Nemesis (ROM version)
nemesisuk	mame	Nemesis (World?, ROM version)
nemo	cps1	Nemo (90 11 30 etc)
nemoj	cps1	Nemo (90 11 20 Japan)
nemor1	cps1	Nemo (90 11 09 etc)
neo2500	neogeo	Neo 2500 Demo
neo3ddmo	neogeo	NeoGeo 3D! Demo
neobattl	mame	SD Gundam Neo Battling (Japan)
neobombe	neogeo	Neo Bomberman
neocstlv	neogeo	Neo CastleVania Demo
neocup98	neogeo	Neo-Geo Cup '98 - The Road to the Victory
neodemo	neogeo	Chaos Demo (Neo Geo)
neodrift	neogeo	Neo Drift Out - New Technology
neogalag	neogeo	Galaga Demo (set 1)
neogalaga	neogeo	Galaga Demo (set 2)
neomrdo	neogeo	Neo Mr. Do!
neonopon	neogeo	Neo No Panepon (beta)
neopong	neogeo	Neo Pong (ver 1.1)
neoponga	neogeo	Neo Pong (ver 1.0)
neoprimo	neogeo	Primo Demo
neotet	neogeo	NeoGeo 2-Player Tetris
neothndr	neogeo	Neo Thunder
neoww2	neogeo	WW2 Demo - Arcade Development Project
netwars	mame	Net Wars
newapunk	mame	New Atomic Punk - Global Quest (US)
newfant	mame	New Fantasia (1995 copyright)
newfanta	mame	New Fantasia (1994 copyright)
newpuc2	mame	Newpuc2
newpuc2b	mame	Newpuc2b
newpuckx	mame	New Puck-X
news	mame	News (set 1)
newsa	mame	News (set 2)
newsin7	mame	New Sinbad 7
newtangl	mame	New Tropical Angel
nextfase	mame	Next Fase (bootleg of Phoenix)
nflfoot	mame	NFL Football
ngem2k	neogeo	NGEM2K (beta 2006-01-18)
ngfrog	neogeo	Frog Feast (Neo Geo)
ngftdemo	neogeo	NGF Transparency Demo
nibbler	mame	Nibbler (rev 9)
nibbler6	mame	Nibbler (rev 6)
nibbler7	mame	Nibbler (rev 7)
nibbler8	mame	Nibbler (rev 8)
nibblera	mame	Nibbler (rev 9, alternate set)
nibblero	mame	Nibbler (Olympia - rev 8)
nibblerp	mame	Nibbler (Pioneer Balloon conversion - rev 6)
nightstr	mame	Night Striker (World)
nightstrj	mame	Night Striker (Japan)
nightstru	mame	Night Striker (US)
ninja	mame	Ninja (315-5102)
ninjak	mame	The Ninja Kids (World)
ninjakd2	mame	Ninja-Kid II / NinjaKun Ashura no Shou (set 1)
ninjakd2a	mame	Ninja-Kid II / NinjaKun Ashura no Shou (set 2, bootleg
ninjakd2b	mame	Ninja-Kid II / NinjaKun Ashura no Shou (set 3, bootleg
ninjakd2c	mame	Ninja-Kid II / NinjaKun Ashura no Shou (set 4)
ninjakj	mame	The Ninja Kids (Japan)
ninjaku	mame	The Ninja Kids (US)
ninjakun	mame	Ninjakun Majou no Bouken
ninjamas	neogeo	Ninja Master's - haoh-ninpo-cho
ninjaw	mame	The Ninja Warriors (World, later version)
ninjaw1	mame	The Ninja Warriors (World, earlier version)
ninjawj	mame	The Ninja Warriors (Japan)
ninjawu	mame	The Ninja Warriors (US, Romstar license)
ninjemak	mame	Ninja Emaki (US)
nitd	neogeo	Nightmare in the Dark
nitdbl	neogeo	Nightmare in the Dark (bootleg)
nitedrvr	mame	Night Driver
nitrobal	mame	Nitro Ball (World, set 1)
nitrobala	mame	Nitro Ball (World, set 2)
nmaster	mame	Oni - The Ninja Master (Japan)
nmg5	mame	Multi 5 / New Multi Game 5 (set 1)
nmg5a	mame	Multi 5 / New Multi Game 5 (set 2)
nmg5e	mame	Multi 5 / New Multi Game 5 (set 3, earlier)
nmk004	mame	NMK004 Internal ROM
nmouse	mame	Naughty Mouse (set 1)
nmouseb	mame	Naughty Mouse (set 2)
nndmseal	mame	Nandemo Seal Iinkai
nndmseala	mame	Nandemo Seal Iinkai (Astro Boy ver.)
nob	mame	Noboranka (Japan)
nobb	mame	Noboranka (Japan, bootleg)
nost	mame	Nostradamus
nostj	mame	Nostradamus (Japan)
nostk	mame	Nostradamus (Korea)
nouryoku	mame	Nouryoku Koujou Iinkai
nova2001	mame	Nova 2001 (Japan)
nova2001h	mame	Nova 2001 (Japan, hack?)
nova2001u	mame	Nova 2001 (US)
nprinces	mame	Ninja Princess (315-5051, 64k Ver. bootleg?)
nprincesb	mame	Ninja Princess (315-5051?, 128k Ver. bootleg?)
nprinceso	mame	Ninja Princess (315-5098, 128k Ver.)
nprincesu	mame	Ninja Princess (64k Ver. not encrypted)
nrallyx	mame	New Rally X
nslasher	mame	Night Slashers (Korea Rev 1.3, DE-0397-0 PCB)
nslasherj	mame	Night Slashers (Japan Rev 1.2, DE-0397-0 PCB)
nslashers	mame	Night Slashers (Over Sea Rev 1.2, DE-0397-0 PCB)
nslasheru	mame	Night Slashers (US Rev 1.2, DE-0395-1 PCB)
nspirit	mame	Ninja Spirit
nspiritj	mame	Saigo no Nindou (Japan)
nsub	mame	N-Sub (upright)
nunchaku	mame	Nunchackun
nwarr	cps2	Night Warriors - darkstalkers' revenge (950316 Euro)
nwarra	cps2	Night Warriors - darkstalkers' revenge (950302 Asia)
nwarrb	cps2	Night Warriors - darkstalkers' revenge (950403 Brazil)
nwarrh	cps2	Night Warriors - darkstalkers' revenge (950403 Hispani
nwarru	cps2	Night Warriors - darkstalkers' revenge (950406 USA)
nwarrud	cps2	Night Warriors - darkstalkers' revenge (950406 USA Pho
nyanpani	mame	Nyan Nyan Panic (Japan)
nzeroteam	mame	New Zero Team (V33 SYSTEM TYPE_B hardware)
nzeroteama	mame	New Zero Team (V33 SYSTEM TYPE_B hardware, China?)
oedfight	mame	Oedo Fight (Japan Bloodshed Ver.)
offensiv	mame	Offensive (Spanish bootleg of Scramble)
offtwall	mame	Off the Wall (2/3-player upright)
offtwallc	mame	Off the Wall (2-player cocktail)
ohmygod	mame	Oh My God!
oisipuzl	mame	Oishii Puzzle Ha Irimasenka
olds	mame	Oriental Legend Super (V101, Korea)
olds100	mame	Oriental Legend Special - Xi Yo Gi Shi Re Zuang Super
olds100a	mame	Oriental Legend Special - Xi Yo Gi Shi Re Zuang Super
olds103t	mame	Oriental Legend Special - Xi Yo Gi Shi Re Zuang Super
oldsplus	mame	Oriental Legend 2 (Korea) / Xi You Shi E Zhuan Super P
olibochu	mame	Oli-Boo-Chu
omega	mame	Omega
omegab	mame	Omega
omegaf	mame	Omega Fighter
omegafs	mame	Omega Fighter Special
omegrace	mame	Omega Race (set 1)
omegrace2	mame	Omega Race (set 2)
omni	mame	Omni
oneshot	mame	One Shot One Kill
onetwo	mame	One + Two
onetwoe	mame	One + Two (earlier)
onna34ro	mame	Onna Sansirou - Typhoon Gal
onna34roa	mame	Onna Sansirou - Typhoon Gal (bootleg)
opaopa	mame	Opa Opa (Rev A, unprotected)
opaopan	mame	Opa Opa (MC-8123, 317-0042)
openice	mame	2 On 2 Open Ice Challenge (rev 1.21)
openicea	mame	2 On 2 Open Ice Challenge (rev 1.2A)
opwolf	mame	Operation Wolf (World, set 1)
opwolf3	mame	Operation Wolf 3 (World)
opwolf3u	mame	Operation Wolf 3 (US)
opwolfa	mame	Operation Wolf (World, set 2)
opwolfb	mame	Operation Bear
opwolfj	mame	Operation Wolf (Japan)
opwolfjsc	mame	Operation Wolf (Japan, SC)
opwolfu	mame	Operation Wolf (US)
orbitron	mame	Orbitron
orbs	mame	Orbs (10/7/94 prototype?)
ordyne	mame	Ordyne (World)
ordynej	mame	Ordyne (Japan)
ordyneje	mame	Ordyne (Japan, English Version)
orius	mame	Orius (ver UAA)
orlegend	mame	Oriental Legend - Xi Yo Gi Shi Re Zuang (V126)
orlegend105k	mame	Oriental Legend (V105, Korea)
orlegend111c	mame	Oriental Legend - Xi Yo Gi Shi Re Zuang (V111, China)
orlegend111k	mame	Oriental Legend - Xi Yo Gi Shi Re Zuang (V111, Korea)
orlegend111t	mame	Oriental Legend - Xi Yo Gi Shi Re Zuang (V111, Taiwan)
orlegendc	mame	Oriental Legend - Xi Yo Gi Shi Re Zuang (V112, China)
orlegendca	mame	Oriental Legend - Xi Yo Gi Shi Re Zuang (V112 alt, Chi
orlegende	mame	Oriental Legend - Xi Yo Gi Shi Re Zuang (V112)
oscar	mame	Psycho-Nics Oscar (World revision 0)
oscarj1	mame	Psycho-Nics Oscar (Japan revision 1)
oscarj2	mame	Psycho-Nics Oscar (Japan revision 2)
oscaru	mame	Psycho-Nics Oscar (US)
osman	mame	Osman (World)
othunder	mame	Operation Thunderbolt (World, rev 1)
othunderj	mame	Operation Thunderbolt (Japan)
othunderjsc	mame	Operation Thunderbolt (Japan, SC)
othundero	mame	Operation Thunderbolt (World)
othunderu	mame	Operation Thunderbolt (US, rev 1)
othunderuo	mame	Operation Thunderbolt (US)
outrun	mame	Out Run (sitdown/upright, Rev B)
outrunb	mame	Out Run (bootleg)
outrundx	mame	Out Run (deluxe sitdown)
outrundxa	mame	Out Run (deluxe sitdown earlier version)
outrundxeh	mame	Out Run (deluxe sitdown) (Enhanced Edition v1.0.3)
outrundxj	mame	Out Run (Japan, deluxe sitdown, FD1089A 317-0019)
outruneh	mame	Out Run (sitdown/upright, Rev B) (Enhanced Edition v2.
outrunra	mame	Out Run (sitdown/upright, Rev A)
outzone	mame	Out Zone
outzonea	mame	Out Zone (old set)
outzoneb	mame	Out Zone (older set)
outzonec	mame	Out Zone (oldest set)
outzonecv	mame	Out Zone (Zero Wing TP-015 PCB conversion)
outzoneh	mame	Out Zone (harder)
overtop	neogeo	Over Top
ozmawars	mame	Ozma Wars (set 1)
ozmawars2	mame	Ozma Wars (set 2)
ozon1	mame	Ozon I
p47	mame	P-47 - The Phantom Fighter (World)
p47j	mame	P-47 - The Freedom Fighter (Japan)
p47je	mame	P-47 - The Freedom Fighter (Japan, Export)
pacgal	mame	Pac-Gal
pacheart	mame	Pac-Man (Hearts)
packbang	mame	Pack'n Bang Bang (Prototype)
packetman	mame	Packetman (bootleg)
pacland	mame	Pac-Land (World)
paclandj	mame	Pac-Land (Japan new)
paclandjo	mame	Pac-Land (Japan old)
paclandjo2	mame	Pac-Land (Japan older)
paclandm	mame	Pac-Land (Midway)
paclandm2	mame	Pac-Land (Bally-Midway)
pacman	mame	Pac-Man (Midway)
pacmanbl	mame	Pac-Man (Galaxian hardware, set 1)
pacmanbla	mame	Pac-Man (Galaxian hardware, set 2)
pacmanf	mame	Pac-Man (Midway, with speedup hack)
pacmania	mame	Pac-Mania
pacmaniaj	mame	Pac-Mania (Japan)
pacmaniao	mame	Pac-Mania (111187 sound program)
pacmanpe	mame	Come Come (Petaco SA bootleg of Puck Man)
pacmanso	mame	Pac-Man (SegaSA / Sonic)
pacmansp	mame	Puck Man (Spanish, 'Made in Greece' bootleg)
pacmanvg	mame	Pac-Man (bootleg, Video Game SA)
pacmod	mame	Pac-Man (Midway, harder)
pacnchmp	mame	Pac-Man & Chomp Chomp
